"","PRVDR_NUM_prov","FULL_ADR_prov","STATE_CD_prov","ST_ADR_prov","FAC_NAME_prov","CITY_NAME_prov","PHNE_NUM_prov","ZIP_CD_prov","PRVDR_CTGRY_CD","PRVDR_NUM_lab","FULL_ADR_lab","STATE_CD_lab","ST_ADR_lab","FAC_NAME_lab","CITY_NAME_lab","PHNE_NUM_lab","ZIP_CD_lab","PRVDR_TYPE","STATE","BING_ADR"
"64","075074","13 HAKIM ST, DANBURY, CT, 06810","CT","13 HAKIM ST","FILOSA, FOR NURSING & REHABILITATION","DANBURY",2037443366,"06810",2,"07D0101052","13 HAKIM ST, DANBURY, CT, 06810","CT","13 HAKIM ST","FILOSA FOR NURSING AND REHAB","DANBURY","2037443366","06810","Nursing Home","CONNECTICUT","13 Hakim St, Danbury, Connecticut 06810, United States"
"65","075082","29 HIGHLAND ST, WEST HARTFORD, CT, 06119","CT","29 HIGHLAND ST","HUGHES HEALTH AND REHABILITATION","WEST HARTFORD",8602365623,"06119",2,"07D0671594","29 HIGHLAND ST, WEST HARTFORD, CT, 06119","CT","29 HIGHLAND ST","HUGHES HEALTH & REHABILITATION","WEST HARTFORD","8602365623","06119","Nursing Home","CONNECTICUT","29 Highland St, West Hartford, Connecticut 06119, United States"
"66","075084","20 BABCOCK AVE, PLAINFIELD, CT, 06374","CT","20 BABCOCK AVE","VILLA MARIA NURSING & REHAB COMMUNITY, INC","PLAINFIELD",8605643387,"06374",2,"07D0671574","20 BABCOCK AVE, PLAINFIELD, CT, 06374","CT","20 BABCOCK AVE","VILLA MARIA NURSING AND REHABILITATION COMMUNITY","PLAINFIELD","8607748574","06374","Nursing Home","CONNECTICUT","20 Babcock Ave, Plainfield, Connecticut 06374, United States"
"67","075085","2021 ALBANY AVE, WEST HARTFORD, CT, 06117","CT","2021 ALBANY AVE","ST MARY HOME","WEST HARTFORD",8605708200,"06117",2,"07D0094875","2021 ALBANY AVE, WEST HARTFORD, CT, 06117","CT","2021 ALBANY AVE","SAINT MARY HOME","WEST HARTFORD","8605708200","06117","Nursing Home","CONNECTICUT","2021 Albany Ave, West Hartford, Connecticut 06117, United States"
"68","075096","145 GRV ST, WATERBURY, CT, 06710","CT","145 GRV ST","GROVE MANOR NURSING HOME, INC","WATERBURY",2037537205,"06710",2,"07D0644761","145 GRV ST, WATERBURY, CT, 06710","CT","145 GRV ST","GROVE MANOR NURSING HOME INC","WATERBURY","2037537205","06710","Nursing Home","CONNECTICUT","145 Grv St, Waterbury, Connecticut 06710, United States"
"69","075105","80 FERN DR, TORRINGTON, CT, 06790","CT","80 FERN DR","TORRINGTON CENTER FOR NURSING & REHABILITATION LLC","TORRINGTON",8602947300,"06790",2,"07D0100577","80 FERN DR, TORRINGTON, CT, 06790","CT","80 FERN DR","TORRINGTON CENTER FOR NURSING AND REHABILITATION","TORRINGTON","8602947300","06790","Nursing Home","CONNECTICUT","80 Fern Dr, Torrington, Connecticut 06790, United States"
"70","075106","100 RANDOLPH RD, MIDDLETOWN, CT, 06457","CT","100 RANDOLPH RD","MIDDLESEX HEALTH CARE CENTER","MIDDLETOWN",8603440353,"06457",2,"07D0667307","100 RANDOLPH RD, MIDDLETOWN, CT, 06457","CT","100 RANDOLPH RD","MIDDLESEX HEALTH CARE CENTER","MIDDLETOWN","8603440353","06457","Nursing Home","CONNECTICUT","100 Randolph Rd, Middletown, Connecticut 06457, United States"
"71","075109","1 ABRAHMS BLVD, WEST HARTFORD, CT, 06117","CT","1 ABRAHMS BLVD","HEBREW CENTER FOR HEALTH AND REHABILITATION","WEST HARTFORD",8605233800,"06117",2,"07D0674984","1 ABRAHMS BLVD, WEST HARTFORD, CT, 06117","CT","1 ABRAHMS BLVD","HEBREW HOME & HOSPITAL","WEST HARTFORD","8605233800","06117","Nursing Home","CONNECTICUT","1 Abrahms Blvd, West Hartford, Connecticut 06117, United States"
"72","075109","1 ABRAHMS BLVD, WEST HARTFORD, CT, 06117","CT","1 ABRAHMS BLVD","HEBREW CENTER FOR HEALTH AND REHABILITATION","WEST HARTFORD",8605233800,"06117",2,"07D2186378","1 ABRAHMS BLVD, WEST HARTFORD, CT, 06117","CT","1 ABRAHMS BLVD","HEBREW CENTER FOR HEALTH AND REHAB","WEST HARTFORD","8609551169","06117","Nursing Home","CONNECTICUT","1 Abrahms Blvd, West Hartford, Connecticut 06117, United States"
"73","075113","4 GREENTREE DR, WATERFORD, CT, 06385","CT","4 GREENTREE DR","GREENTREE MANOR NURSING & REHA","WATERFORD",8604420647,"06385",2,"07D0709793","4 GREENTREE DR, WATERFORD, CT, 06385","CT","4 GREENTREE DR","GREENTREE MANOR NURSING & REHAB CENTER","WATERFORD","8604420647","06385","Nursing Home","CONNECTICUT","4 Greentree Dr, Waterford, Connecticut 06385, United States"
"74","075117","70 PARSONAGE RD, GREENWICH, CT, 06830","CT","70 PARSONAGE RD","NATHANIEL WITHERELL, THE","GREENWICH",2036184200,"06830",2,"07D0708702","70 PARSONAGE RD, GREENWICH, CT, 06830","CT","70 PARSONAGE RD","NATHANIEL WITHERELL,THE","GREENWICH","2036184200","06830","Nursing Home","CONNECTICUT","70 Parsonage Rd, Greenwich, Connecticut 06830, United States"
"75","075138","355 PK AVE, BLOOMFIELD, CT, 06002","CT","355 PK AVE","BLOOMFIELD HEALTH CARE CENTER","BLOOMFIELD",8602428595,"06002",2,"07D0701076","355 PK AVE, BLOOMFIELD, CT, 06002","CT","355 PK AVE","BLOOMFIELD HEALTH CARE CENTER","BLOOMFIELD","8602428595","06002","Nursing Home","CONNECTICUT","355 Pk Ave, Bloomfield, Connecticut 06002, United States"
"76","075146","778 MIDDLEBURY RD, MIDDLEBURY, CT, 06762","CT","778 MIDDLEBURY RD","MIDDLEBURY CONVALESCENT HOME","MIDDLEBURY",2037582471,"06762",2,"07D0100302","778 MIDDLEBURY RD, MIDDLEBURY, CT, 06762","CT","778 MIDDLEBURY RD","MIDDLEBURY CONVALESCENT HOME, INC","MIDDLEBURY","2037582471","06762","Nursing Home","CONNECTICUT","778 Middlebury Rd, Middlebury, Connecticut 06762, United States"
"77","075153","88 ROCKRIMMON RD, STAMFORD, CT, 06903","CT","88 ROCKRIMMON RD","VILLA AT STAMFORD, THE","STAMFORD",2033223428,"06903",2,"07D0102401","88 ROCKRIMMON RD, STAMFORD, CT, 06903","CT","88 ROCKRIMMON RD","VILLA AT STAMFORD, THE","STAMFORD","2033223428","06903","Nursing Home","CONNECTICUT","88 Rockrimmon Rd, Stamford, Connecticut 06903, United States"
"78","075158","88 CLARK LN, WATERFORD, CT, 06385","CT","88 CLARK LN","NEW LONDON SUB-ACUTE AND NURSING","WATERFORD",8604420471,"06385",2,"07D0095820","88 CLARK LN, WATERFORD, CT, 06385","CT","88 CLARK LN","NEW LONDON SUB-ACUTE AND CARE","WATERFORD","8604420471","06385","Nursing Home","CONNECTICUT","88 Clark Ln, Waterford, Connecticut 06385, United States"
"79","075159","23 PROSPECT AVE, NORWALK, CT, 06850","CT","23 PROSPECT AVE","CASSENA CARE AT NORWALK","NORWALK",2038530010,"06850",2,"07D0101562","23 PROSPECT ST, NORWALK, CT, 06850","CT","23 PROSPECT ST","CASSENA CARE AT NORWALK","NORWALK","2038530010","06850","Nursing Home","CONNECTICUT","23 Prospect Ave, Norwalk, Connecticut 06850, United States"
"80","075182","55 GRAND ST, NEW BRITAIN, CT, 06052","CT","55 GRAND ST","GRANDVIEW REHABILITATION AND HEALTHCARE CENTER","NEW BRITAIN",8602233617,"06052",2,"07D0874753","55 GRAND ST, NEW BRITAIN, CT, 06052","CT","55 GRAND ST","GRANDVIEW REHABILITATION & HEALTHCARE CENTER","NEW BRITAIN","8602233617","06052","Nursing Home","CONNECTICUT","55 Grand St, New Britain, Connecticut 06052, United States"
"81","075183","1253 HARTFORD TNPK, ROCKVILLE, CT, 06066","CT","1253 HARTFORD TNPK","FOX HILL CENTER","ROCKVILLE",8608750771,"06066",2,"07D0667547","1253 HARTFORD TPKE, ROCKVILLE, CT, 06066","CT","1253 HARTFORD TPKE","FOX HILL CENTER","ROCKVILLE","8608750771","06066","Nursing Home","CONNECTICUT","1253 Hartford Tnpk, Rockville, Connecticut 06066, United States"
"82","075192","845 PADDOCK AVE, MERIDEN, CT, 06450","CT","845 PADDOCK AVE","COMPLETE CARE AT MERIDEN, LLC","MERIDEN",2032382645,"06450",2,"07D0096936","845 PADDOCK AVE, MERIDEN, CT, 06450","CT","845 PADDOCK AVE","MERIDEN CENTER","MERIDEN","2032382645","06450","Nursing Home","CONNECTICUT","845 Paddock Ave, Meriden, Connecticut 06450, United States"
"83","075195","1157 ENFIELD ST, ENFIELD, CT, 06082","CT","1157 ENFIELD ST","PARKWAY PAVILION HEALTH AND REHABILITATION CENTER","ENFIELD",8607451641,"06082",2,"07D0093693","1157 ENFIELD ST, ENFIELD, CT, 06082","CT","1157 ENFIELD ST","PARKWAY PAVILION","ENFIELD","8607451641","06082","Nursing Home","CONNECTICUT","1157 Enfield St, Enfield, Connecticut 06082, United States"
"84","075196","78 VIETS ST EXT, NEW LONDON, CT, 06320","CT","78 VIETS ST EXT","HARBOR VILLAGE NORTH HEALTH AND REHABILITATION CEN","NEW LONDON",8604471416,"06320",2,"07D0689964","78 VIETS ST, NEW LONDON, CT, 06320","CT","78 VIETS ST","HARBOR VILLAGE REHABILITATION & NURSING CENTER","NEW LONDON","8604471416","06320","Nursing Home","CONNECTICUT","78 Viets St Ext, New London, Connecticut 06320, United States"
"85","075198","23 FAIR ST, FORESTVILLE, CT, 06010","CT","23 FAIR ST","VILLAGE GREEN OF BRISTOL REHAB & HEALTH CENTER","FORESTVILLE",8605892923,"06010",2,"07D0868695","23 FAIR ST, FORESTVILLE, CT, 06010","CT","23 FAIR ST","VILLAGE GREEN OF BRISTOL REHABILITATION AND","FORESTVILLE","6109251042","06010","Nursing Home","CONNECTICUT","23 Fair St, Forestville, Connecticut 06010, United States"
"86","075208","19 POPLAR ST, NEW MILFORD, CT, 06776","CT","19 POPLAR ST","VILLAGE CREST CENTER FOR HEALTH & REHABILITATION","NEW MILFORD",8603549365,"06776",2,"07D0100433","19 POPLAR ST, NEW MILFORD, CT, 06776","CT","19 POPLAR ST","NEW MILFORD CROSSINGS, LLC","NEW MILFORD","8603549365","06776","Nursing Home","CONNECTICUT","19 Poplar St, New Milford, Connecticut 06776, United States"
"87","075210","128 CEDAR AVE, WATERBURY, CT, 06705","CT","128 CEDAR AVE","WATERBURY GARDENS NURSING AND REHAB","WATERBURY",2037579271,"06705",2,"07D0662231","128 CEDAR AVE, WATERBURY, CT, 06705","CT","128 CEDAR AVE","WATERBURY GARDENS NURSING AND REHAB","WATERBURY","2037579271","06705","Nursing Home","CONNECTICUT","128 Cedar Ave, Waterbury, Connecticut 06705, United States"
"88","075211","45 ELM ST, ROCKY HILL, CT, 06067","CT","45 ELM ST","APPLE REHAB ROCKY HILL","ROCKY HILL",8605298661,"06067",2,"07D0662709","45 ELM ST, ROCKY HILL, CT, 06067","CT","45 ELM ST","ELM HILL NURSING CENTER","ROCKY HILL","8605298661","06067","Nursing Home","CONNECTICUT","45 Elm St, Rocky Hill, Connecticut 06067, United States"
"89","075213","2028 BRIDGEPORT AVE, MILFORD, CT, 06460","CT","2028 BRIDGEPORT AVE","GOLDEN HILL REHAB PAVILION","MILFORD",2038770371,"06460",2,"07D0097249","2028 BRIDGEPORT AVE, MILFORD, CT, 06460","CT","2028 BRIDGEPORT AVE","GOLDEN HILL REHAB PAVILION","MILFORD","2038770371","06460","Nursing Home","CONNECTICUT","2028 Bridgeport Ave, Milford, Connecticut 06460, United States"
"90","075214","333 MAIN ST, PORTLAND, CT, 06480","CT","333 MAIN ST","PORTLAND CARE & REHAB CENTER,","PORTLAND",8603420370,"06480",2,"07D0703469","333 MAIN ST, PORTLAND, CT, 06480","CT","333 MAIN ST","PORTLAND CARE AND REHABILITAION CENTRE","PORTLAND","8603420370","06480","Nursing Home","CONNECTICUT","333 Main St, Portland, Connecticut 06480, United States"
"91","075219","177 WHITEWOOD RD, WATERBURY, CT, 06708","CT","177 WHITEWOOD RD","WATERBURY CENTER FOR NURSING & REHABILITATION LLC","WATERBURY",2037579491,"06708",2,"07D2115093","177 WHITEWOOD RD, WATERBURY, CT, 06708","CT","177 WHITEWOOD RD","WATERBURY CENTER FOR NURSING & REHABILITATION","WATERBURY","2037075800","06708","Nursing Home","CONNECTICUT","177 Whitewood Rd, Waterbury, Connecticut 06708, United States"
"92","075221","61 BELLEVUE AVE, BRISTOL, CT, 06010","CT","61 BELLEVUE AVE","PINES AT BRISTOL FOR NURSING & REHABILITATION, THE","BRISTOL",8605891682,"06010",2,"07D0092394","61 BELLEVUE AVE, BRISTOL, CT, 06010","CT","61 BELLEVUE AVE","BRISTOL CROSSINGS, LLC","BRISTOL","8605891682","06010","Nursing Home","CONNECTICUT","61 Bellevue Ave, Bristol, Connecticut 06010, United States"
"93","075222","745 HIGHLAND AVE, CHESHIRE, CT, 06410","CT","745 HIGHLAND AVE","CHESHIRE REGIONAL REHAB CENTER","CHESHIRE",2032727285,"06410",2,"07D0096073","745 HIGHLAND AVE, CHESHIRE, CT, 06410","CT","745 HIGHLAND AVE","CHESHIRE REGIONAL REHAB CENTER","CHESHIRE","2032727285","06410","Nursing Home","CONNECTICUT","745 Highland Ave, Cheshire, Connecticut 06410, United States"
"94","075228","850 MIX AVE, HAMDEN, CT, 06514","CT","850 MIX AVE","ARDEN HOUSE","HAMDEN",2032813500,"06514",2,"07D0669092","850 MIX AVE, HAMDEN, CT, 06514","CT","850 MIX AVE","ARDEN HOUSE REHABILITATION & NURSING CENTER","HAMDEN","2032813500","06514","Nursing Home","CONNECTICUT","850 Mix Ave, Hamden, Connecticut 06514, United States"
"95","075230","154 KENSINGTON RD, KENSINGTON, CT, 06037","CT","154 KENSINGTON RD","LEDGECREST HEALTH CARE CENTER","KENSINGTON",8608280583,"06037",2,"07D0663974","154 KENSINGTON RD, KENSINGTON, CT, 06037","CT","154 KENSINGTON RD","LEDGECREST HEALTH CARE CENTER","KENSINGTON","8608280583","06037","Nursing Home","CONNECTICUT","154 Kensington Rd, Kensington, Connecticut 06037, United States"
"96","075231","36 BROADWAY ST, COLCHESTER, CT, 06415","CT","36 BROADWAY ST","APPLE REHAB COLCHESTER","COLCHESTER",8605374606,"06415",2,"07D0096182","36 BROADWAY, COLCHESTER, CT, 06415","CT","36 BROADWAY","APPLE REHAB COLCHESTER","COLCHESTER","8605324606","06415","Nursing Home","CONNECTICUT","36 Broadway St, Colchester, Connecticut 06415, United States"
"97","075232","29 MIDDLE HADDAM RD, COBALT, CT, 06414","CT","29 MIDDLE HADDAM RD","COBALT LODGE HEALTH CARE & REH","COBALT",8602679034,"06414",2,"07D0720091","29 MIDDLE HADDAM RD, COBALT, CT, 06414","CT","29 MIDDLE HADDAM RD","COBALT LODGE HEALTH CARE & REHAB CENTER","COBALT","8602679034","06414","Nursing Home","CONNECTICUT","29 Middle Haddam Rd, Cobalt, Connecticut 06414, United States"
"98","075235","109 W LK AVE, GUILFORD, CT, 06437","CT","109 W LK AVE","GUILFORD HOUSE, THE","GUILFORD",2034889142,"06437",2,"07D0891826","109 W LK AVE, GUILFORD, CT, 06437","CT","109 W LK AVE","GUILFORD HOUSE,THE","GUILFORD","2034889142","06437","Nursing Home","CONNECTICUT","109 W Lk Ave, Guilford, Connecticut 06437, United States"
"99","075236","17 COBBLE RD, SALISBURY, CT, 06068","CT","17 COBBLE RD","NOBLE HORIZONS","SALISBURY",8604359851,"06068",2,"07D0644531","17 COBBLE RD, SALISBURY, CT, 06068","CT","17 COBBLE RD","NOBLE HORIZONS","SALISBURY","8604359851","06068","Nursing Home","CONNECTICUT","17 Cobble Rd, Salisbury, Connecticut 06068, United States"
"100","075238","856 MAPLE ST, ROCKY HILL, CT, 06067","CT","856 MAPLE ST","MAPLE VIEW MANOR","ROCKY HILL",8605632861,"06067",2,"07D0093318","856 MAPLE ST, ROCKY HILL, CT, 06067","CT","856 MAPLE ST","MAPLE VIEW MANOR","ROCKY HILL","8605632861","06067","Nursing Home","CONNECTICUT","856 Maple St, Rocky Hill, Connecticut 06067, United States"
"101","075240","4 HAZEL AVE, NAUGATUCK, CT, 06770","CT","4 HAZEL AVE","GLENDALE CENTER","NAUGATUCK",2037231456,"06770",2,"07D0701841","4 HAZEL AVE, NAUGATUCK, CT, 06770","CT","4 HAZEL AVE","GLENDALE CENTER","NAUGATUCK","2037231456","06770","Nursing Home","CONNECTICUT","4 Hazel Ave, Naugatuck, Connecticut 06770, United States"
"102","075241","162 S BRITAIN RD, SOUTHBURY, CT, 06488","CT","162 S BRITAIN RD","RIVER GLEN HEALTH CARE CTR","SOUTHBURY",2032649600,"06488",2,"07D0684628","162 S BRITAIN RD, SOUTHBURY, CT, 06488","CT","162 S BRITAIN RD","RIVER GLEN HEALTH CARE CENTER","SOUTHBURY","2032649600","06488","Nursing Home","CONNECTICUT","162 S Britain Rd, Southbury, Connecticut 06488, United States"
"103","075243","44 CANTERBURY RD, BROOKLYN, CT, 06234","CT","44 CANTERBURY RD","PIERCE MEMORIAL BAPTIST HOME, INC.","BROOKLYN",8607749050,"06234",2,"07D0713147","44 CANTERBURY RD, BROOKLYN, CT, 06234","CT","44 CANTERBURY RD","CONNECTICUT BAPTIST HOMES, INC","BROOKLYN","8607749050","06234","Nursing Home","CONNECTICUT","44 Canterbury Rd, Brooklyn, Connecticut 06234, United States"
"104","075244","652 W AVON RD, AVON, CT, 06001","CT","652 W AVON RD","AVON HEALTH CENTER","AVON",8606732521,"06001",2,"07D0673774","652 W AVON RD, AVON, CT, 06001","CT","652 W AVON RD","AVON CONVAL HOME DBA AVON HEALTH CTR","AVON","8606732521","06001","Nursing Home","CONNECTICUT","652 W Avon Rd, Avon, Connecticut 06001, United States"
"105","075246","2798 WHITNEY AVE, HAMDEN, CT, 06518","CT","2798 WHITNEY AVE","WHITNEY REHABILITATION CARE CENTER","HAMDEN",2032886230,"06518",2,"07D0098986","2798 WHITNEY AVE, HAMDEN, CT, 06518","CT","2798 WHITNEY AVE","WHITNEY MANOR CONVALESCENT CENTER INC","HAMDEN","2032886230","06518","Nursing Home","CONNECTICUT","2798 Whitney Ave, Hamden, Connecticut 06518, United States"
"106","075250","5 GREENWOOD ST, HARTFORD, CT, 06106","CT","5 GREENWOOD ST","PARKVILLE CARE CENTER","HARTFORD",8602362901,"06106",2,"07D0094368","5 GREENWOOD ST, HARTFORD, CT, 06106","CT","5 GREENWOOD ST","UNIVERSAL HEALTHCARE HOLDINGS, LLC","HARTFORD","8602362901","06106","Nursing Home","CONNECTICUT","5 Greenwood St, Hartford, Connecticut 06106, United States"
"107","075251","20 SCOTT SWAMP RD, FARMINGTON, CT, 06032","CT","20 SCOTT SWAMP RD","TOUCHPOINTS AT FARMINGTON","FARMINGTON",8606777707,"06032",2,"07D0883514","20 SCOTT SWAMP RD, FARMINGTON, CT, 06032","CT","20 SCOTT SWAMP RD","FARMINGTON CARE CENTER, LLC","FARMINGTON","8606777707","06032","Nursing Home","CONNECTICUT","20 Scott Swamp Rd, Farmington, Connecticut 06032, United States"
"108","075252","349 BIDWELL ST, MANCHESTER, CT, 06040","CT","349 BIDWELL ST","WESTSIDE CARE CENTER","MANCHESTER",8606479191,"06040",2,"07D0878303","349 BIDWELL ST, MANCHESTER, CT, 06040","CT","349 BIDWELL ST","WESTSIDE CARE CENTER, LLC","MANCHESTER","8606479191","06040","Nursing Home","CONNECTICUT","349 Bidwell St, Manchester, Connecticut 06040, United States"
"109","075253","59 HARRINGTON CT, COLCHESTER, CT, 06415","CT","59 HARRINGTON CT","HARRINGTON COURT","COLCHESTER",8605372339,"06415",2,"07D0715077","59 HARRINGTON CT, COLCHESTER, CT, 06415","CT","59 HARRINGTON CT","HARRINGTON COURT","COLCHESTER","8605372339","06415","Nursing Home","CONNECTICUT","59 Harrington Ct, Colchester, Connecticut 06415, United States"
"110","075257","745 MAIN ST, EAST HARTFORD, CT, 06108","CT","745 MAIN ST","RIVERSIDE HEALTH & REHABILITATION","EAST HARTFORD",8602892791,"06108",2,"07D0701412","745 MAIN ST, EAST HARTFORD, CT, 06108","CT","745 MAIN ST","RIVERSIDE HEALTH AND REHAB CENTER","EAST HARTFORD","8602892791","06108","Nursing Home","CONNECTICUT","745 Main St, East Hartford, Connecticut 06108, United States"
"111","075258","103 N RD, WINDHAM, CT, 06280","CT","103 N RD","DOUGLAS MANOR","WINDHAM",8604234636,"06280",2,"07D0644614","103 N RD, WINDHAM, CT, 06280","CT","103 N RD","DOUGLAS MANOR","WINDHAM","8604234636","06280","Nursing Home","CONNECTICUT","103 N Rd, Windham, Connecticut 06280, United States"
"112","075261","181 E MAIN ST, WALLINGFORD, CT, 06492","CT","181 E MAIN ST","REGENCY HOUSE NURSING AND REHABILITATION CENTER","WALLINGFORD",2032651661,"06492",2,"07D0703832","181 E MAIN ST, WALLINGFORD, CT, 06492","CT","181 E MAIN ST","REGENCY HOUSE OF WALLINGFORD","WALLINGFORD","2032651661","06492","Nursing Home","CONNECTICUT","181 E Main St, Wallingford, Connecticut 06492, United States"
"113","075263","385 MAIN ST, CROMWELL, CT, 06416","CT","385 MAIN ST","AUTUMN LAKE HEALTHCARE AT CROMWELL","CROMWELL",8606355613,"06416",2,"07D0880583","385 MAIN ST, CROMWELL, CT, 06416","CT","385 MAIN ST","CROMWELL OPERATIONS, LLC","CROMWELL","8606355613","06416","Nursing Home","CONNECTICUT","385 Main St, Cromwell, Connecticut 06416, United States"
"114","075264","140 PK AVE, BLOOMFIELD, CT, 06002","CT","140 PK AVE","TOUCHPOINTS AT BLOOMFIELD","BLOOMFIELD",8602439591,"06002",2,"07D0890611","140 PK AVE, BLOOMFIELD, CT, 06002","CT","140 PK AVE","WINTONBURY CARE CENTER LLC","BLOOMFIELD","8602439591","06002","Nursing Home","CONNECTICUT","140 Pk Ave, Bloomfield, Connecticut 06002, United States"
"115","075268","151 HILLSIDE AVE, HARTFORD, CT, 06106","CT","151 HILLSIDE AVE","TRINITY HILL CARE CENTER","HARTFORD",8609511060,"06106",2,"07D0891190","151 HILLSIDE AVE, HARTFORD, CT, 06106","CT","151 HILLSIDE AVE","TRINITY HILL HEALTHCARE CENTER","HARTFORD","8609511060","06106","Nursing Home","CONNECTICUT","151 Hillside Ave, Hartford, Connecticut 06106, United States"
"116","075270","1145 POQUONNOCK RD, GROTON, CT, 06340","CT","1145 POQUONNOCK RD","GROTON REGENCY CENTER","GROTON",8604469960,"06340",2,"07D0095464","1145 POQUONNOCK RD, GROTON, CT, 06340","CT","1145 POQUONNOCK RD","GROTON REGENCY CENTER","GROTON","8604469960","06340","Nursing Home","CONNECTICUT","1145 Poquonnock Rd, Groton, Connecticut 06340, United States"
"117","075270","1145 POQUONNOCK RD, GROTON, CT, 06340","CT","1145 POQUONNOCK RD","GROTON REGENCY CENTER","GROTON",8604469960,"06340",2,"07D2196840","1145 POQUONNOCK RD, GROTON, CT, 06340","CT","1145 POQUONNOCK RD","1145 POQUONNOCK ROAD OPERATIONS","GROTON","8604469960","06340","Nursing Home","CONNECTICUT","1145 Poquonnock Rd, Groton, Connecticut 06340, United States"
"118","075271","475 HIGH ST, MYSTIC, CT, 06355","CT","475 HIGH ST","MYSTIC HEALTHCARE & REHABILITATION CENTER, LLC","MYSTIC",8605366070,"06355",2,"07D0709627","475 HIGH ST, MYSTIC, CT, 06355","CT","475 HIGH ST","MYSTIC HEALTHCARE AND REHAB CENTER","MYSTIC","8605366070","06355","Nursing Home","CONNECTICUT","475 High St, Mystic, Connecticut 06355, United States"
"119","075272","1365 ENFIELD ST, ENFIELD, CT, 06082","CT","1365 ENFIELD ST","ST JOSEPH'S RESIDENCE","ENFIELD",8607410791,"06082",2,"07D0093703","1365 ENFIELD ST, ENFIELD, CT, 06082","CT","1365 ENFIELD ST","ST JOSEPH'S RESIDENCE","ENFIELD","8607410791","06082","Nursing Home","CONNECTICUT","1365 Enfield St, Enfield, Connecticut 06082, United States"
"120","075274","107 OSBORNE ST, DANBURY, CT, 06810","CT","107 OSBORNE ST","WESTERN REHABILITATION CARE CENTER","DANBURY",2037928102,"06810",2,"07D0101077","107 OSBORNE ST, DANBURY, CT, 06810","CT","107 OSBORNE ST","WESTERN REHABILITATION CARE CENTER","DANBURY","2037928102","06810","Nursing Home","CONNECTICUT","107 Osborne St, Danbury, Connecticut 06810, United States"
"121","075278","130 LOOMIS DR, WEST HARTFORD, CT, 06107","CT","130 LOOMIS DR","WEST HARTFORD HEALTH & REHABILITATION CENTER","WEST HARTFORD",8605218700,"06107",2,"07D0708813","130 LOOMIS DR, WEST HARTFORD, CT, 06107","CT","130 LOOMIS DR","BROOKVIEW HEALTH CARE FACILITY","WEST HARTFORD","8605218700","06107","Nursing Home","CONNECTICUT","130 Loomis Dr, West Hartford, Connecticut 06107, United States"
"122","075280","1 BURR RD, WESTPORT, CT, 06880","CT","1 BURR RD","WESTPORT REHABILITATION COMPLEX","WESTPORT",2032264201,"06880",2,"07D0667914","1 BURR RD, WESTPORT, CT, 06880","CT","1 BURR RD","WESTPORT REHABILITATION COMPLEX","WESTPORT","2032264201","06880","Nursing Home","CONNECTICUT","1 Burr Rd, Westport, Connecticut 06880, United States"
